Youtuber,subscribers,video views,category,Title,uploads,Country,channel_type,country_rank,video_views_for_the_last_30_days,highest_monthly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,subscribers_for_last_30_days_missing,country_rank_missing,channel_age,views_per_subscriber,views_per_upload,earnings_spread,urban_ratio,subscriber_growth_rate
Katakit Baby TV,-0.5804624333071876,0.025263160272253657,Music,Katakit Baby TV,-0.3615861070433579,Saudi Arabia,Music,4.0,0.34946828215572234,0.4822846041910892,0.2009739119280225,68.0,-1.5413900068076587,5.93,0,0,0.5850608104556407,0.16934045838153483,0.4518758753824357,0.4784519307358569,0.6200564387211577,-0.06321469914288488
Infobells Bangla,-0.5804624333071876,0.11077295254007456,Education,Infobells Bangla,-0.17779735894970927,India,Education,98.0,0.492913977784609,0.6126774329530978,0.3679892441104192,28.1,1.428108284192824,5.36,0,0,-0.7485829613733682,0.3761022203281194,0.38051223687489394,0.5912787194562737,-1.9332780935697111,0.2664079363238758
ýýýýýýýý ýý ýýýýýýýý,-0.5804624333071876,0.137215027504816,Shows,ýýýýýýýý ýý ýýýýýýýý,0.21521612308092344,Saudi Arabia,Film,4.0,0.4419896600201465,0.5663507138108873,0.3679892441104192,68.0,-1.5413900068076587,5.93,0,0,-0.9708569233448697,0.44005606129110914,0.14053819409518434,0.5505509720010571,0.6200564387211577,0.2664079363238758
Henrique e Juliano,-0.5804624333071876,0.38478711651069925,Music,Henrique e Juliano,-0.2151646916655657,Brazil,Music,35.0,0.4869748705297127,0.6072592253240198,0.2009739119280225,51.3,-0.0710351183317133,12.08,1,0,0.8073347724271422,1.0391452599015132,0.5586630529939672,0.5866612809936944,0.7303521859778146,-0.06321469914288488
Mr DegrEE,-0.5804624333071876,0.32980760833380224,Science & Technology,MrDegree,-2.3948665529838955,United States,Entertainment,5048.0,0.26768662202931587,-2.2398305342958547,-3.839135921978038,88.2,0.27904907064799506,14.7,0,0,-0.7485829613733682,0.9060629568375183,-3.737549627379587,-2.338923974921691,0.5373702730784362,-0.7287722539606227
Kashvi Adlakha,-0.5804624333071876,0.32416824171381375,Entertainment,Kashvi Adlakha,0.36621539326296143,India,Entertainment,99.0,0.4489626658085295,0.5727100978557852,0.2009739119280225,28.1,1.428108284192824,5.36,0,0,-0.9708569233448697,0.8924135217870206,0.14771998883139503,0.5561608069561679,-1.9332780935697111,-0.06321469914288488
Talking Tom & Friends,-0.5804624333071876,0.025927288145427895,Entertainment,Talking Tom & Friends,-0.12153263232614782,United States,Film,146.0,0.0687700549092257,0.2270830725355658,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,0.5850608104556407,0.1709459564233672,0.2963481884470376,0.25272079881752785,0.5373702730784362,-0.06321469914288488
ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,-0.5804624333071876,-0.12672003138483265,Howto & Style,ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,0.8268450086801769,Egypt,Howto,1.0,0.11187713556085976,0.26632865524707944,-0.08453979833044896,35.2,-0.6754360178350515,10.76,0,0,-0.9708569233448697,-0.1978956187122072,-0.40377369817569847,0.29141303314990397,-1.5081084586159947,-0.3949435638199081
Harsh Beniwal,-0.594864248897414,-0.5290156855189061,Comedy,Harsh Beniwal,-0.46937719953596047,India,Comedy,100.0,0.07374004955456478,0.23169236824056133,-0.08453979833044896,28.1,1.428108284192824,5.36,0,0,-0.5263089994018667,-1.1605377779388666,0.21071602593071997,0.2524472485296942,-1.9332780935697111,-0.39278262849598744
FFUNTV,-0.594864248897414,0.28111695116829444,Gaming,FFUNTV,-0.15743231442367397,United Arab Emirates,Entertainment,6.0,0.3200628160844259,0.455534993142874,0.2009739119280225,36.8,-2.5523985512383427,2.35,0,0,-1.1931308853163711,0.7950198709414596,0.46296435676678827,0.45107864236841516,0.7603035088114829,-0.05892044456563722
Mobile Legends: Bang Bang,-0.594864248897414,-0.5911696863130942,Gaming,Mobile Legends: Bang Bang,0.39518537585698416,United States,Games,147.0,0.23349853943657348,0.3768565123285861,-0.08453979833044896,88.2,0.27904907064799506,14.7,0,0,-0.7485829613733682,-1.309769434153433,-0.38511994451151144,0.3882212974765382,0.5373702730784362,-0.39278262849598744
Roman Atwood Vlogs,-0.594864248897414,-0.042037766103847476,People & Blogs,Roman Atwood Vlogs,0.41930880847038426,United States,People,147.0,-0.5978025972508637,-0.379930286984663,0.2009739119280225,88.2,0.27904907064799506,14.7,1,0,-0.08176107545886376,0.013465730174729872,-0.09233723252935591,-0.27216389736725105,0.5373702730784362,-0.05892044456563722
Mrwhosetheboss,-0.594864248897414,-0.20746446843381264,Science & Technology,Mrwhosetheboss,0.37883667826479855,United Kingdom,Tech,24.0,0.4926477725474376,0.6124240395494873,0.4864886519553722,60.0,-1.003205685454774,3.85,0,0,0.3627868484841392,-0.38604617518132706,-0.15903296737638212,0.5888426099788461,0.5987927827115396,0.6024310555781466
Genierock,-0.594864248897414,0.3831404108258085,Music,Genierock,0.41260377427381767,Thailand,Music,11.0,0.3276000217562421,0.4623840757270038,-0.08453979833044896,49.3,-0.9702421860018955,0.75,0,0,1.0296087343986438,1.0419606118951292,0.15079600848893593,0.46080006932343376,-1.0981786604416175,-0.39278262849598744
zayn,-0.594864248897414,-0.08887896699509432,Music,zayn,-1.2305896451725682,United States,Music,147.0,0.13789807093882248,0.2899832572548075,-0.08453979833044896,88.2,0.27904907064799506,14.7,0,0,-0.7485829613733682,-0.09970879714653895,0.9604850075562549,0.31326684813574346,0.5373702730784362,-0.39278262849598744
